GEOGRAPHY,YEAR,VIOLATIONS,INCIDENTS,RATES
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",206,12364.95
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",184,11205.85
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",159,9561.03
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",267,15959.35
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",254,15002.95
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",251,14627.04
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",254,14514.29
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,Total other Criminal Code violations,28,1671.64
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,Total other Criminal Code violations,38,2280.91
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,Total other Criminal Code violations,21,1278.93
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,Total other Criminal Code violations,22,1322.91
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,Total other Criminal Code violations,53,3167.96
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,Total other Criminal Code violations,50,2953.34
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,Total other Criminal Code violations,62,3613.05
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,Total other Criminal Code violations,64,3657.14
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,Total property crime violations,74,4417.91
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,Total property crime violations,89,5342.14
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,Total property crime violations,98,5968.33
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,Total property crime violations,84,5051.11
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,Total property crime violations,146,8726.84
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,Total property crime violations,113,6674.54
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,Total property crime violations,116,6759.91
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,Total property crime violations,107,6114.29
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,63,3761.19
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,79,4741.9
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,65,3958.59
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,53,3187.01
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,68,4064.55
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,91,5375.07
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,73,4254.08
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,83,4742.86
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",149,3068.37
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",205,4220.71
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",197,4082.9
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",178,3652.03
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",226,4607.54
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",230,4617.55
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",258,5091.77
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",261,5053.24
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total other Criminal Code violations,17,350.08
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total other Criminal Code violations,22,452.95
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total other Criminal Code violations,17,352.33
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total other Criminal Code violations,21,430.86
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total other Criminal Code violations,30,611.62
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total other Criminal Code violations,25,501.91
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total other Criminal Code violations,43,848.63
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total other Criminal Code violations,49,948.69
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total property crime violations,88,1812.19
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total property crime violations,99,2038.3
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total property crime violations,101,2093.26
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total property crime violations,85,1743.95
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total property crime violations,138,2813.46
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total property crime violations,110,2208.39
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total property crime violations,118,2328.79
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total property crime violations,127,2458.86
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,44,906.1
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,84,1729.46
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,79,1637.31
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,72,1477.23
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,58,1182.47
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,95,1907.25
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,97,1914.35
"Shelburne, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,85,1645.69
"Springhill, Nova Scotia, municipal",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",,
"Springhill, Nova Scotia, municipal",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",,
"Springhill, Nova Scotia, municipal",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",0,0
"Springhill, Nova Scotia, municipal",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",351,9222.28
"Springhill, Nova Scotia, municipal",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",484,12568.16
"Springhill, Nova Scotia, municipal",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",555,14150.94
"Springhill, Nova Scotia, municipal",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",508,12812.11
"Springhill, Nova Scotia, municipal",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",525,13164.49
"Springhill, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total other Criminal Code violations,,
"Springhill, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total other Criminal Code violations,,
"Springhill, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total other Criminal Code violations,0,0
"Springhill, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total other Criminal Code violations,67,1760.38
"Springhill, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total other Criminal Code violations,98,2544.79
"Springhill, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total other Criminal Code violations,112,2855.69
"Springhill, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total other Criminal Code violations,98,2471.63
"Springhill, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total other Criminal Code violations,112,2808.43
"Springhill, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total property crime violations,,
"Springhill, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total property crime violations,,
"Springhill, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total property crime violations,0,0
"Springhill, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total property crime violations,145,3809.77
"Springhill, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total property crime violations,213,5531.03
"Springhill, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total property crime violations,314,8006.12
"Springhill, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total property crime violations,263,6633.04
"Springhill, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total property crime violations,247,6193.58
"Springhill, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,,
"Springhill, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,,
"Springhill, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,0,0
"Springhill, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,139,3652.13
"Springhill, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,173,4492.34
"Springhill, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,129,3289.14
"Springhill, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,147,3707.44
"Springhill, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,166,4162.49
"Stellarton, Nova Scotia, municipal",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",250,5699.95
"Stellarton, Nova Scotia, municipal",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",222,5044.31
"Stellarton, Nova Scotia, municipal",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",217,4903.95
"Stellarton, Nova Scotia, municipal",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",234,5223.21
"Stellarton, Nova Scotia, municipal",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",229,5058.54
"Stellarton, Nova Scotia, municipal",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",328,7172.53
"Stellarton, Nova Scotia, municipal",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",295,6424.22
"Stellarton, Nova Scotia, municipal",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",342,7350.1
"Stellarton, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total other Criminal Code violations,58,1322.39
"Stellarton, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total other Criminal Code violations,30,681.66
"Stellarton, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total other Criminal Code violations,51,1152.54
"Stellarton, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total other Criminal Code violations,29,647.32
"Stellarton, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total other Criminal Code violations,43,949.86
"Stellarton, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total other Criminal Code violations,79,1727.53
"Stellarton, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total other Criminal Code violations,54,1175.96
"Stellarton, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total other Criminal Code violations,65,1396.95
"Stellarton, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total property crime violations,117,2667.58
"Stellarton, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total property crime violations,119,2703.93
"Stellarton, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total property crime violations,106,2395.48
"Stellarton, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total property crime violations,142,3169.64
"Stellarton, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total property crime violations,127,2805.39
"Stellarton, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total property crime violations,187,4089.22
"Stellarton, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total property crime violations,171,3723.87
"Stellarton, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total property crime violations,234,5029.01
"Stellarton, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,75,1709.99
"Stellarton, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,73,1658.71
"Stellarton, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,60,1355.93
"Stellarton, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,63,1406.25
"Stellarton, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,59,1303.29
"Stellarton, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,62,1355.78
"Stellarton, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,70,1524.39
"Stellarton, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,43,924.13
"Trenton, Nova Scotia, municipal",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",,
"Trenton, Nova Scotia, municipal",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",,
"Trenton, Nova Scotia, municipal",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",,
"Trenton, Nova Scotia, municipal",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",,
"Trenton, Nova Scotia, municipal",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",,
"Trenton, Nova Scotia, municipal",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",,
"Trenton, Nova Scotia, municipal",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",,
"Trenton, Nova Scotia, municipal",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",87,3231.8
"Trenton, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total other Criminal Code violations,,
"Trenton, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total other Criminal Code violations,,
"Trenton, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total other Criminal Code violations,,
"Trenton, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total other Criminal Code violations,,
"Trenton, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total other Criminal Code violations,,
"Trenton, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total other Criminal Code violations,,
"Trenton, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total other Criminal Code violations,,
"Trenton, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total other Criminal Code violations,37,1374.44
"Trenton, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total property crime violations,,
"Trenton, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total property crime violations,,
"Trenton, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total property crime violations,,
"Trenton, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total property crime violations,,
"Trenton, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total property crime violations,,
"Trenton, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total property crime violations,,
"Trenton, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total property crime violations,,
"Trenton, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total property crime violations,14,520.06
"Trenton, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,,
"Trenton, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,,
"Trenton, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,,
"Trenton, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,,
"Trenton, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,,
"Trenton, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,,
"Trenton, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,,
"Trenton, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,36,1337.3
"Truro, Nova Scotia, municipal",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1558,12640.97
"Truro, Nova Scotia, municipal",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1356,11046.84
"Truro, Nova Scotia, municipal",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1353,11072.92
"Truro, Nova Scotia, municipal",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1547,12624.45
"Truro, Nova Scotia, municipal",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1333,10834.76
"Truro, Nova Scotia, municipal",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1516,12280.28
"Truro, Nova Scotia, municipal",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1984,16062.18
"Truro, Nova Scotia, municipal",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",2247,18266.81
"Truro, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total other Criminal Code violations,471,3821.5
"Truro, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total other Criminal Code violations,383,3120.16
"Truro, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total other Criminal Code violations,434,3551.85
"Truro, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total other Criminal Code violations,454,3704.91
"Truro, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total other Criminal Code violations,435,3535.72
"Truro, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total other Criminal Code violations,393,3183.48
"Truro, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total other Criminal Code violations,483,3910.3
"Truro, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total other Criminal Code violations,613,4983.33
"Truro, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total property crime violations,732,5939.15
"Truro, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total property crime violations,714,5816.7
"Truro, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total property crime violations,651,5327.77
"Truro, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total property crime violations,824,6724.33
"Truro, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total property crime violations,708,5754.69
"Truro, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total property crime violations,849,6877.28
"Truro, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total property crime violations,1107,8962.11
"Truro, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total property crime violations,1213,9860.99
"Truro, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,355,2880.32
"Truro, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,259,2109.98
"Truro, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,268,2193.31
"Truro, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,269,2195.2
"Truro, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,190,1544.34
"Truro, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,274,2219.52
"Truro, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,394,3189.77
"Truro, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,421,3422.49
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",390,5845.32
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",395,5851.85
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",408,5976.27
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",535,7736.8
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",518,7421.2
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",521,7373.34
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",666,9202.71
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",718,9788.68
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total other Criminal Code violations,81,1214.03
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total other Criminal Code violations,88,1303.7
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total other Criminal Code violations,108,1581.95
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total other Criminal Code violations,127,1836.59
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total other Criminal Code violations,84,1203.44
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total other Criminal Code violations,90,1273.71
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total other Criminal Code violations,129,1782.51
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total other Criminal Code violations,143,1949.56
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total property crime violations,223,3342.33
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total property crime violations,206,3051.85
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total property crime violations,209,3061.37
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total property crime violations,279,4034.71
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total property crime violations,302,4326.65
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total property crime violations,288,4075.86
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total property crime violations,332,4587.54
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total property crime violations,357,4867.08
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,86,1288.97
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,101,1496.3
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,91,1332.94
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,129,1865.51
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,132,1891.12
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,143,2023.78
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,205,2832.67
"Victoria County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,218,2972.05
"Westville, Nova Scotia, municipal",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",172,4698.17
"Westville, Nova Scotia, municipal",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",162,4392.62
"Westville, Nova Scotia, municipal",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",141,3799.51
"Westville, Nova Scotia, municipal",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",172,4580.56
"Westville, Nova Scotia, municipal",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",148,3880.44
"Westville, Nova Scotia, municipal",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",249,6465.85
"Westville, Nova Scotia, municipal",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",223,5741.5
"Westville, Nova Scotia, municipal",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",265,6890.28
"Westville, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total other Criminal Code violations,41,1119.91
